CIF,TRANSACTIONCODE,CUSTOMERTYPE,BIRTHDATE
9686452,D109301,0,1358/05/10
9687021,C107012,0,1358/10/29
9687369,D109301,0,1327/04/14
9688193,C107012,0,1349/11/12
9688524,D109301,0,1368/12/27
9689209,C107012,0,1320/09/09
9689936,D109301,0,1361/11/15
9690181,D109301,0,1333/01/19
9691163,D109301,0,1353/06/31
9691411,D109301,0,1348/06/07
9692070,D109301,0,1330/03/02
9692096,C107012,0,1366/06/31
9692138,C107012,0,1351/01/01
9692328,D109301,0,1363/05/17
9692393,C107012,0,1352/06/30
9692393,D109301,0,1352/06/30
9692583,C107012,0,1335/01/01
9692583,D109301,0,1335/01/01
9692666,D109301,0,1336/12/18
9693227,D109301,0,1371/11/17
9693631,C107012,0,1324/12/25
9693631,D106601,0,1324/12/25
9694035,C107012,0,1336/07/01
9694035,D109301,0,1336/07/01
9694365,D109301,0,1325/02/16
9694688,D106601,0,1342/01/22
9694803,D106601,0,1381/11/22
9695610,D106601,0,1357/01/28
9696162,D109301,0,1354/12/03
9696170,D109301,0,1368/01/27
9697095,D109301,0,1363/04/24
9697178,D109301,0,1363/10/01
9697210,D109301,0,1341/09/19
9697236,D109301,0,1348/05/25
9698267,C107012,0,1364/06/18
9698556,D109301,0,1338/01/01
9698895,D109301,0,1350/06/30
9698903,D109301,0,1351/06/27
9699182,D109301,0,1365/09/14
9699794,D109301,0,1358/04/30
9699802,C107012,0,1335/01/06
9699836,D109301,0,1346/09/03
970053,C107012,0,1357/04/21
9701129,D106601,0,1355/06/25
9701947,C107012,0,1351/10/03
9702077,C107012,0,1322/06/10
970228,D109301,0,1325/01/07
9702838,C107012,0,1339/01/01
9702853,C107012,0,1362/01/28
9702879,D109301,0,1366/03/11
9702929,C107012,0,1370/10/05
9702929,D109301,0,1370/10/05
9702952,C107012,0,1373/10/06
9702952,D109301,0,1373/10/06
9703141,D109301,0,1365/03/19
9703257,D109301,0,1356/06/25
9703851,C107012,0,1357/02/29
9704123,D109301,0,1365/06/26
9704677,C107012,0,1353/01/01
9704842,C107012,0,1342/02/06
9704842,D109301,0,1342/02/06
9705088,D109301,0,1354/11/14
9705740,D109301,0,1342/02/15
9706169,D109301,0,1353/11/01
9706185,0,0,1361/04/26
9706227,D109301,0,1346/04/14
9706235,D109301,0,1337/08/15
9706334,C107012,0,1366/04/08
9706888,D109301,0,1365/05/01
9707449,C107012,0,1331/04/20
9707449,D109301,0,1331/04/20
9707548,C107012,0,1347/08/25
9709221,C107012,0,1343/01/15
9709601,C107012,0,1328/11/03
9710716,D109301,0,1359/06/12
9711326,D109301,0,1360/08/21
9711359,C107012,0,1347/03/18
9711359,D109301,0,1347/03/18
9711458,C107012,0,1349/04/10
9711490,C107012,0,1359/06/07
9711490,D109301,0,1359/06/07
9711706,D109301,0,1359/05/01
9711805,D109301,0,1353/10/22
9711813,D109301,0,1344/02/21
971192,D109301,0,1366/06/17
9712191,C107012,0,1369/09/28
9712472,D109301,0,1342/10/22
9712928,0,0,1360/10/26
9713074,D109301,0,1341/11/20
9713249,D109301,0,1362/01/04
9713413,C107012,0,1353/06/25
9713421,D109301,0,1333/08/30
9713728,D109301,0,1338/01/22
9714098,D109301,0,1340/06/10
9715954,D109301,0,1342/01/07
9716036,C107012,0,1355/02/11
9716036,D109301,0,1355/02/11
9716069,D109301,0,1342/05/04
9716390,C107012,0,1355/04/09
9716465,C107012,0,1329/05/31
9717026,C107012,0,1350/08/11
9717166,D109301,0,1345/04/21
9717372,D109301,0,1354/05/24
9718446,D109301,0,1363/04/08
9718479,D109301,0,1357/02/09
9719410,D109301,0,1331/04/17
9720210,D109301,0,1352/07/01
9720368,C107012,0,1323/05/17
9720517,D109301,0,1351/11/09
9720608,D109301,0,1358/11/09
9720699,D109301,0,1370/06/23
9721127,D106601,0,1349/04/01
9721150,D109301,0,1337/05/31
9721473,D109301,0,1339/01/02
9721531,D109301,0,1339/06/15
9721739,0,0,1358/09/23
9721887,D109301,0,1357/06/22
9722604,D109301,0,1360/06/20
9722612,C107012,0,1361/06/29
9722612,D109301,0,1361/06/29
9723008,D106601,0,1332/02/05
9723511,D109301,0,1366/02/12
9723610,C107012,0,1353/02/01
9723693,C107012,0,1352/06/04
9723727,D109301,0,1322/12/12
9724659,D109301,0,1389/11/25
9724774,C107012,0,1353/09/05
9724774,D109301,0,1353/09/05
9724899,D109301,0,1366/12/10
9725292,D109301,0,1358/05/22
9725359,D106601,0,1364/06/30
9725417,C107012,0,1351/12/09
9725490,C107012,0,1373/07/21
9725706,C107012,0,1365/03/01
9725714,C107012,0,1332/05/10
9726233,D109301,0,1348/01/24
9726274,D109301,0,1367/06/30
9727074,D109301,0,1378/12/15
9727462,0,0,1366/02/16
9727546,D109301,0,1344/05/19
9727785,D109301,0,1380/09/26
9727827,D109301,0,1366/12/06
9727926,D109301,0,1352/09/17
9728106,D109301,0,1337/03/28
9728122,C107012,0,1335/01/22
9728122,D109301,0,1335/01/22
9728262,C107012,0,1329/08/04
9728395,D109301,0,1332/05/07
9728551,D109301,0,1362/06/25
9729229,D109301,0,1319/11/12
9729252,D109301,0,1357/04/12
9729385,C107012,0,1363/04/15
9729385,D106601,0,1363/04/15
9729435,D109301,0,1350/02/16
9729518,D109301,0,1332/11/19
9729765,D109301,0,1331/03/03
9729864,D109301,0,1358/04/17
9730292,D109301,0,1363/06/12
9730375,D109301,0,1345/03/10
9730771,C107012,0,1339/01/21
9730771,D109301,0,1339/01/21
9731084,D109301,0,1371/04/09
9732256,C107012,0,1336/04/03
9733221,C107012,0,1353/09/11
9733338,D109301,0,1336/04/10
9733403,D106601,0,1333/06/23
9733510,D109301,0,1373/09/22
9733544,C107012,0,1368/02/30
9733775,C107012,0,1347/01/01
9733924,D109301,0,1367/03/06
9733940,D109301,0,1354/04/23
9734021,C107012,0,1349/08/08
9734328,D109301,0,1364/06/25
9734666,D109301,0,1338/05/02
9735788,D109301,0,1346/06/11
9736075,D109301,0,1348/06/10
9736216,D109301,0,1347/01/15
9737206,D106601,0,1327/03/08
9737206,D109301,0,1327/03/08
9737438,D109301,0,1380/07/14
9737446,D109301,0,1362/09/21
9737529,D109301,0,1340/01/06
9739061,D109301,0,1364/02/01
9739194,C107012,0,1369/05/17
9739228,D109301,0,1358/08/18
9740259,C107012,0,1355/02/09
9740895,C107012,0,1363/03/12
9741018,D109301,0,1374/03/11
9741224,D109301,0,1360/02/13
9741240,D109301,0,1345/04/09
9741588,D109301,0,1367/03/26
9741604,D109301,0,1337/10/01
9742172,D106601,0,1360/08/16
9742420,D109301,0,1336/05/12
9742636,D109301,0,1360/02/07
9742669,D109301,0,1349/04/10
9742818,D109301,0,1345/10/20
9743196,D109301,0,1345/04/20
9743352,D109301,0,1372/03/04
9744277,C107012,0,1361/05/31
9744426,D109301,0,1350/01/01
9744525,C107012,0,1328/04/08
9744780,D109301,0,1371/07/04
9745142,D109301,0,1325/01/20
9747346,0,0,1350/05/06
9747544,D109301,0,1341/02/20
9747775,D109301,0,1368/08/26
9748450,D109301,0,1344/04/02
9748468,D109301,0,1349/05/06
9748518,D109301,0,1354/10/29
9748989,C107012,0,1347/02/10
9749029,D109301,0,1332/02/07
9749193,C107012,0,1342/11/09
9749359,D109301,0,1335/07/21
9749466,D109301,0,1345/04/09
9749508,D109301,0,1339/03/23
9750621,D109301,0,1352/01/01
9750852,D109301,0,1352/02/21
9750878,D109301,0,1360/01/15
9751207,D106601,0,1346/07/11
9751207,D109301,0,1346/07/11
9751223,C107012,0,1333/09/10
9751926,C107012,0,1346/06/25
9751926,D109301,0,1346/06/25
9751942,D109301,0,1345/01/01
9752056,D109301,0,1341/11/03
9752825,D109301,0,1348/02/01
9752858,D109301,0,1355/04/01
9753054,0,0,1350/06/20
9753526,C107012,0,1345/05/02
9753591,C107012,0,1347/08/02
9753732,D109301,0,1323/03/15
9753773,D106601,0,1380/08/14
9754078,C107012,0,1362/02/09
9754086,D109301,0,1343/10/02
9754128,D106601,0,1358/01/02
9754573,D109301,0,1332/04/01
9754821,C107012,0,1368/01/15
9755190,D109301,0,1316/12/06
9755919,D109301,0,1359/03/13
9756222,D109301,0,1362/03/01
9756578,C107012,0,1373/10/04
9756685,D109301,0,1353/05/12
9756693,D109301,0,1366/06/19
9756800,C107012,0,1328/12/10
9756800,D109301,0,1328/12/10
9756909,C107012,0,1373/06/14
9756966,D109301,0,1339/03/08
9756982,D109301,0,1362/06/04
9757907,C107012,0,1329/09/01
9758103,D109301,0,1360/11/16
9758293,D106601,0,1349/05/20
9758848,C107012,0,1343/08/03
9759192,D109301,0,1357/03/26
9759366,0,0,1366/06/30
9759432,D109301,0,1337/04/20
9760174,D109301,0,1367/11/10
9760463,D109301,0,1364/06/22
9760554,D109301,0,1335/06/29
9760877,C107012,0,1336/07/01
9761271,D130088,0,1366/06/31
9761271,0,0,1366/06/31
9761388,C107012,0,1320/02/23
9761412,C107012,0,1315/07/24
9761438,C107012,0,1337/03/06
9761644,D109301,0,1338/10/12
9761859,D109301,0,1362/07/28
9761958,D109301,0,1361/05/24
9762014,D109301,0,1363/06/31
9762386,D109301,0,1338/04/01
9762527,C107012,0,1326/10/22
9762642,C107012,0,1330/03/05
9762899,C107012,0,1362/01/01
9763004,D109301,0,1355/08/03
9763038,D109301,0,1343/08/18
9763384,D109301,0,1332/01/15
9763392,D109301,0,1356/12/01
9763574,D109301,0,1346/06/31
9763681,D109301,0,1354/11/20
9763756,D109301,0,1365/06/30
9764549,D109301,0,1339/10/02
9764655,D109301,0,1352/06/01
9764762,D106601,0,1335/04/01
9764762,D109301,0,1335/04/01
9764770,C107012,0,1345/02/31
9764770,D109301,0,1345/02/31
9764804,C107012,0,1345/08/21
9764804,D109301,0,1345/08/21
9765116,D109301,0,1351/02/01
9766080,C107012,0,1346/04/23
9766916,C107012,0,1346/10/28
9766916,D109301,0,1346/10/28
9767401,D109301,0,1343/12/01
9767666,C107012,0,1323/06/29
9767906,D109301,0,1350/04/15
9768060,C107012,0,1367/04/13
9768078,C107012,0,1348/12/01
9768367,D109301,0,1381/01/01
9769126,C107012,0,1331/01/01
9769126,D109301,0,1331/01/01
9769191,D109301,0,1361/03/02
9769365,D109301,0,1364/10/21
9769704,C107012,0,1334/07/18
9769977,D109301,0,1363/06/28
9770108,D109301,0,1357/06/23
9770736,D104701,0,1353/04/21
9770835,D109301,0,1349/03/12
9770991,D109301,0,1356/05/01
9771171,C107012,0,1351/06/24
9771551,D109301,0,1359/06/20
9771619,C107012,0,1358/05/27
9771619,D109301,0,1358/05/27
9771759,D109301,0,1351/06/01
9772948,C107012,0,1344/03/14
9773243,D109301,0,1367/09/19
9773458,D109301,0,1342/04/26
9773573,D109301,0,1324/04/08
9773599,D109301,0,1366/01/01
9773680,C107012,0,1329/01/01
9773706,D109301,0,1377/05/04
9773813,C107012,0,1349/06/28
9773888,C107012,0,1345/12/01
9773888,D109301,0,1345/12/01
9774118,D109301,0,1357/06/15
9774381,C107012,0,1346/01/01
9774563,D109301,0,1367/12/16
9774902,D109301,0,1318/02/07
9775073,D109301,0,1329/03/12
9775180,D109301,0,1348/01/15
9775446,C107012,0,1321/10/20
9775446,D109301,0,1321/10/20
9775487,C107012,0,1338/01/05
9775529,C107012,0,1330/01/01
9775529,D109301,0,1330/01/01
9775560,D109301,0,1349/12/19
9775743,D109301,0,1337/01/01
9776121,C107012,0,1358/01/22
9776550,D109301,0,1365/08/15
9776667,C107012,0,1347/10/01
9776667,D109301,0,1347/10/01
9776956,D109301,0,1340/06/05
9777228,D109301,0,1359/09/27
9777301,D109301,0,1361/09/01
9777343,D109301,0,1362/08/08
9777590,D109301,0,1347/11/11
9777897,D109301,0,1363/06/01
9778135,C107012,0,1323/02/01
9778549,D109301,0,1358/01/02
9778630,D109301,0,1369/06/27
9779323,D109301,0,1339/10/12
9779422,D109301,0,1368/03/08
9779489,D109301,0,1365/09/04
9781154,D109301,0,1359/05/03
9781188,C107012,0,1310/05/10
9781360,D109301,0,1333/10/01
9781501,C107012,0,1345/06/15
9781840,D109301,0,1362/02/14
9781899,D109301,0,1360/01/02
9782061,D106601,0,1322/06/17
9782350,C107012,0,1371/07/04
9782376,D109301,0,1356/04/01
978270,D109301,0,1335/09/25
9782749,D109301,0,1366/05/18
9782806,C107012,0,1366/06/15
9782806,D106601,0,1366/06/15
9782806,D109301,0,1366/06/15
9782988,C107012,0,1342/04/10
9783135,D109301,0,1365/09/19
9783309,C107012,0,1342/11/01
9783440,D109301,0,1351/06/30
9783465,D109301,0,1339/04/09
9783499,D109301,0,1372/01/12
9783515,D109301,0,1363/11/26
9783796,D109301,0,1358/08/22
9783838,D109301,0,1368/01/06
9783978,D109301,0,1354/05/11
9784059,D109301,0,1314/03/03
9784083,C107012,0,1348/01/03
9784083,D109301,0,1348/01/03
9784679,D109301,0,1365/10/21
9785387,D109301,0,1369/05/19
9786344,C107012,0,1339/08/23
9786344,D109301,0,1339/08/23
978635,D109301,0,1333/11/01
9786518,D109301,0,1359/06/25
978668,C107012,0,1327/04/11
9787037,C107012,0,1314/11/01
9787037,D109301,0,1314/11/01
9787185,D109301,0,1337/03/06
9787425,D109301,0,1369/01/13
9787813,D109301,0,1354/01/23
9787813,0,0,1354/01/23
9787920,D109301,0,1361/01/04
9787953,D109301,0,1351/10/24
9788043,D109301,0,1346/06/29
9788324,C107012,0,1331/07/05
9788761,C107012,0,1377/10/22
9788803,C107012,0,1350/05/06
9789215,D109301,0,1347/08/20
9789264,D109301,0,1329/01/01
9789744,D106601,0,1335/11/01
9789744,D109301,0,1335/11/01
9789801,D109301,0,1342/07/18
9789892,D109301,0,1316/03/16
9789942,D109301,0,1347/10/24
9790056,C107012,0,1353/04/13
9790106,D109301,0,1345/03/16
9790189,C107012,0,1342/01/07
9790189,D109301,0,1342/01/07
9790262,C107012,0,1331/03/20
9790379,D109301,0,1368/12/07
979070,C107012,0,1329/03/05
979070,D109301,0,1329/03/05
9791039,D109301,0,1345/01/20
9791484,D109301,0,1338/09/23
9791542,D106601,0,1341/02/15
9791542,D109301,0,1341/02/15
9791716,D109301,0,1323/06/10
9791989,D109301,0,1366/11/17
9792326,0,0,1329/10/16
9793365,C107012,0,1356/05/02
9793910,C107012,0,1344/06/20
9793910,D109301,0,1344/06/20
9793951,D109301,0,1331/03/20
9793985,C107012,0,1331/03/01
9794173,D109301,0,1310/11/20
9794371,C107012,0,1314/03/20
9794413,D109301,0,1359/08/24
9794462,D109301,0,1361/06/17
9794587,D109301,0,1352/04/06
9794777,D109301,0,1366/10/23
9794801,C107012,0,1344/07/26
9794801,D109301,0,1344/07/26
9795097,C107012,0,1343/01/30
9795196,D109301,0,1326/06/04
979542,D109301,0,1327/03/01
9795733,C107012,0,1346/11/09
9795923,C107012,0,1343/11/07
9796079,C107012,0,1368/03/25
9796202,D109301,0,1349/01/12
9796632,C107012,0,1336/03/02
9796632,D109301,0,1336/03/02
9796905,D109301,0,1365/06/28
9797267,C107012,0,1350/06/20
9797804,D106601,0,1330/03/17
9797804,D109301,0,1330/03/17
9797820,D109301,0,1352/06/20
9798554,0,0,1370/07/30
9798786,D109301,0,1349/08/20
9798810,D109301,0,1348/12/22
9799057,D109301,0,1349/05/10
9799297,D109301,0,1363/01/01
9799339,C107012,0,1338/02/19
9799487,D109301,0,1362/04/25
9799800,D109301,0,1338/09/02
9800004,C107012,0,1350/03/12
9800046,C107012,0,1360/03/07
9800459,C107012,0,1360/06/18
9800459,D109301,0,1360/06/18
9800491,D109301,0,1351/05/30
9800830,C107012,0,1355/02/14
9801440,C107012,0,1331/11/04
9801440,D109301,0,1331/11/04
9801556,D109301,0,1370/10/14
9801788,D109301,0,1366/01/01
9801853,D109301,0,1348/03/20
9801853,0,0,1348/03/20
9802091,D109301,0,1365/01/01
9802679,D109301,0,1356/12/25
9802943,D109301,0,1330/09/27
9803149,C107012,0,1327/04/28
9803149,D109301,0,1327/04/28
9803297,C107012,0,1329/10/05
9803297,D109301,0,1329/10/05
980334,C107012,0,1336/01/01
9803636,D109301,0,1360/07/29
9803685,C107012,0,1370/06/12
9803693,C107012,0,1340/10/11
9803768,C107012,0,1363/01/07
9803867,D109301,0,1334/01/29
9803958,D109301,0,1364/05/24
980409,D109301,0,1328/09/07
9804162,D109301,0,1338/12/20
9804873,C107012,0,1350/04/12
9805003,D109301,0,1351/03/10
9805144,C107012,0,1341/12/04
9805540,D109301,0,1344/04/01
9805763,C107012,0,1360/09/06
9806290,0,0,1363/06/25
9806613,D106601,0,1362/06/30
9806720,C107012,0,1329/04/21
9807082,D109301,0,1338/03/30
9807108,D109301,0,1347/10/28
9807322,D109301,0,1360/06/21
9807470,D109301,0,1336/01/07
9807694,0,0,1339/03/22
9807710,D109301,0,1323/12/27
9807744,C107012,0,1338/12/18
9807785,C107012,0,1357/07/01
9808031,C107012,0,1304/10/03
9808049,D109301,0,1341/01/01
9808080,D106601,0,1380/02/01
9808288,D109301,0,1348/10/07
9808403,D109301,0,1314/12/17
9808759,D109301,0,1343/09/02
9808957,D106601,0,1343/01/12
9808957,D109301,0,1343/01/12
980938,D109301,0,1340/04/15
9809443,C107012,0,1363/05/21
9809575,D109301,0,1332/10/24
9809948,C107012,0,1327/09/19
9810052,D109301,0,1344/11/20
9810433,D109301,0,1360/04/02
9810557,D109301,0,1329/01/01
9811142,D109301,0,1364/12/06
9811928,D109301,0,1363/10/01
9812231,D109301,0,1343/06/22
9812363,D109301,0,1334/09/05
9812579,D109301,0,1362/06/21
9812678,D109301,0,1384/08/04
9812942,C107012,0,1362/01/31
9813155,D109301,0,1344/01/26
9813429,D106601,0,1363/12/13
9813429,D109301,0,1363/12/13
9813593,D109301,0,1323/11/05
9813635,C107012,0,1341/04/10
9813668,C107012,0,1379/09/27
9813668,D109301,0,1379/09/27
9813825,D109301,0,1343/12/18
9813833,D109301,0,1372/03/11
9814096,D109301,0,1364/12/14
9814112,D109301,0,1367/06/30
9814617,D109301,0,1344/06/07
9815051,D109301,0,1360/07/19
9815192,D109301,0,1344/06/04
9815267,D109301,0,1349/10/14
9815366,C107012,0,1363/06/21
9815366,D109301,0,1363/06/21
9815499,D109301,0,1358/04/06
9815986,D109301,0,1324/11/10
9816166,D109301,0,1356/01/10
9816521,C107012,0,1351/12/08
9816638,D109301,0,1359/09/17
9816638,D109301,0,1359/12/17
9816687,C107012,0,1366/03/20
9816992,D109301,0,1331/01/10
9817016,C107012,0,1351/04/18
9817297,C107012,0,1336/03/03
9817578,C107012,0,1357/12/08
9817727,D109301,0,1367/05/01
9817891,D109301,0,1339/11/28
9818295,C107012,0,1322/04/25
9818402,D109301,0,1363/01/12
9818691,D109301,0,1335/01/19
9819434,C107012,0,1360/07/29
9819863,C107012,0,1328/08/21
9820242,D109301,0,1336/06/10
9820697,D109301,0,1342/07/01
9820713,D109301,0,1366/04/03
9821000,D109301,0,1366/09/22
9821398,D109301,0,1365/05/04
9821570,D109301,0,1345/09/01
9821695,D109301,0,1308/05/23
9823188,D109301,0,1351/11/17
9823568,D109301,0,1361/06/30
9823717,C107012,0,1334/06/12
9824210,D109301,0,1361/06/29
9824285,D130088,0,1354/10/27
9824632,D109301,0,1333/03/02
9824681,D109301,0,1369/03/03
9824699,D109301,0,1335/11/28
9824715,C107012,0,1358/12/06
9824814,C107012,0,1345/01/01
9825001,C107012,0,1362/08/18
9825159,D109301,0,1359/10/12
9825613,D109301,0,1357/08/30
9825738,D109301,0,1369/10/10
9826868,D109301,0,1343/10/18
9827395,C107012,0,1331/05/11
9827437,D109301,0,1341/04/09
9827510,C107012,0,1322/03/08
9827510,D109301,0,1322/03/08
9827650,C107012,0,1349/09/10
9828153,0,0,1367/01/01
9828625,D109301,0,1375/04/05
9829250,C107012,0,1329/06/14
9829433,D109301,0,1366/06/02
9830605,D109301,0,1365/03/14
9831850,C107012,0,1355/06/25
983197,D109301,0,1317/02/24
983205,D109301,0,1330/11/15
9833252,C107012,0,1341/01/06
9833252,D109301,0,1341/01/06
9833310,D109301,0,1359/08/20
9833732,D109301,0,1321/03/05
9834060,0,0,1359/03/11
9834813,C107012,0,1355/06/30
9834813,D109301,0,1355/06/30
9835786,C107012,0,1323/07/05
9835786,D109301,0,1323/07/05
9835869,C107012,0,1323/10/13
9835869,D109301,0,1323/10/13
9835877,D109301,0,1319/12/14
9836636,D109301,0,1353/03/13
9836685,D109301,0,1345/04/10
9836768,D109301,0,1352/05/01
9836875,C107012,0,1363/04/03
9836875,D109301,0,1363/04/03
9837014,D109301,0,1338/11/01
9837089,D109301,0,1342/01/18
9837600,D109301,0,1333/07/07
9837881,D109301,0,1344/07/04
9838012,D109301,0,1340/06/15
9838277,C107012,0,1357/08/26
9838285,D109301,0,1349/02/21
9838350,D109301,0,1372/02/25
9838566,C107012,0,1347/05/27
9839010,C107012,0,1341/07/20
9839200,D109301,0,1356/01/03
9839549,D109301,0,1364/06/25
9839598,D109301,0,1364/12/14
9839903,C107012,0,1322/09/09
9839911,D109301,0,1342/03/13
9840315,D109301,0,1356/02/22
9840331,D109301,0,1362/06/10
9840414,D109301,0,1325/02/03
9840539,D109301,0,1358/12/05
9840794,C107012,0,1346/04/07
9840877,D109301,0,1378/07/11
9841115,D109301,0,1336/11/02
9841354,D109301,0,1355/11/01
9841453,C107012,0,1362/01/01
9841941,D109301,0,1363/01/03
9842600,D109301,0,1336/12/25
9842782,D109301,0,1339/02/19
9842832,C107012,0,1329/12/28
9843160,C107012,0,1356/11/16
9843368,C107012,0,1332/05/30
9843517,D109301,0,1353/01/02
9843715,D109301,0,1380/06/17
9844036,D109301,0,1363/01/31
9844572,D109301,0,1340/12/01
9844713,C107012,0,1343/03/05
9845017,C107012,0,1337/04/04
9845173,D109301,0,1373/10/04
9845793,D109301,0,1337/07/08
9845827,D109301,0,1367/02/31
9846536,C107012,0,1347/09/20
9846536,D109301,0,1347/09/20
9846791,D109301,0,1354/01/10
9847054,D109301,0,1354/06/07
9847062,D109301,0,1369/11/04
9847195,D109301,0,1378/04/30
9847385,D109301,0,1359/06/01
9847435,D109301,0,1362/06/02
9847534,D109301,0,1337/05/04
9847534,0,0,1337/05/04
984781,C107012,0,1316/12/04
984781,D109301,0,1316/12/04
9848102,D109301,0,1343/07/01
9848466,D109301,0,1357/07/11
9848789,C107012,0,1370/06/08
9849720,C107012,0,1360/10/01
9849860,D109301,0,1346/08/07
9849860,0,0,1346/08/07
9850637,D109301,0,1340/10/29
9851072,C107012,0,1339/07/06
9851072,D109301,0,1339/07/06
9851536,D109301,0,1333/07/06
9851643,C107012,0,1353/02/12
9852013,C107012,0,1346/01/01
9852054,D109301,0,1358/01/31
9852153,D109301,0,1336/11/27
9852310,D109301,0,1355/07/30
9852856,D109301,0,1341/04/29
9853003,C107012,0,1347/06/24
9853110,D109301,0,1353/10/01
9853458,C107012,0,1351/01/05
9853581,C107012,0,1366/02/29
9853623,D109301,0,1346/06/08
9853953,D109301,0,1352/02/26
9856147,C107012,0,1349/06/17
9856154,D109301,0,1351/06/01
9856311,D109301,0,1347/01/04
9856378,D109301,0,1349/06/02
9856642,C107012,0,1340/03/01
9856758,D109301,0,1353/07/05
9857046,C107012,0,1351/03/13
9857186,D109301,0,1344/02/14
9857343,D106601,0,1343/04/01
9857343,D109301,0,1343/04/01
9857525,C107012,0,1336/01/01
9857665,C107012,0,1343/10/29
9857665,D106601,0,1343/10/29
9857665,D109301,0,1343/10/29
9857756,D109301,0,1326/06/04
9858036,D109301,0,1325/06/30
9858119,D109301,0,1359/05/23
9858747,D109301,0,1360/02/02
9859273,D109301,0,1357/02/01
9859786,D109301,0,1339/08/04
9859844,D109301,0,1332/04/11
9860081,C107012,0,1324/01/05
9860289,D109301,0,1341/07/16
9860693,D109301,0,1359/04/08
9860776,D106601,0,1344/11/20
9860784,D106601,0,1356/03/24
9860867,D106601,0,1345/01/20
9860958,D109301,0,1360/06/17
9861436,D109301,0,1356/02/08
9861683,D109301,0,1347/05/07
9861964,C107012,0,1344/10/01
9861964,D109301,0,1344/10/01
9862384,C107012,0,1330/11/19
9862814,D109301,0,1345/11/26
9862889,C107012,0,1350/06/02
9862905,D109301,0,1337/03/12
9863036,D109301,0,1365/05/12
9863044,D109301,0,1359/11/23
9863127,D109301,0,1334/11/12
9863192,D109301,0,1368/01/07
9863408,D109301,0,1321/12/04
9863689,D109301,0,1352/04/02
9863788,C107012,0,1332/03/31
9864026,D109301,0,1336/04/07
9864042,D109301,0,1333/08/20
9864075,D106601,0,1365/01/26
9864802,D109301,0,1365/06/17
9865106,C107012,0,1335/07/01
9865445,D109301,0,1371/07/12
9865486,D109301,0,1361/09/17
9865627,D109301,0,1328/05/04
98657,C107012,0,1337/09/09
98657,D106601,0,1337/09/09
98657,D109301,0,1337/09/09
