CIF,CUSTOMERTYPE,BIRTHDATE,POSTALCODE
30170278,1,12/15/2022 18:37,9419813679
30170286,1,12/15/2022 19:04,9815677513
30170302,1,12/15/2022 18:37,4613854871
30170351,1,12/15/2022 18:37,1111111111
30170393,1,12/15/2022 18:32,3711111111
30170419,1,12/15/2022 18:23,7185644834
30170443,1,12/15/2022 18:23,8438119163
30170450,1,12/15/2022 18:35,3768145789
30170468,1,12/15/2022 18:26,1111111111
30170526,1,12/15/2022 19:01,9719965746
30170575,1,12/15/2022 18:37,3711111111
30170583,1,12/15/2022 19:01,1394946163
30170609,1,12/15/2022 19:01,1998157714
30170617,1,12/15/2022 19:01,1463744714
30170625,1,12/15/2022 18:26,1742539874
30170633,1,12/15/2022 18:56,4188993784
30170641,1,12/15/2022 19:01,9718696361
30170666,1,12/15/2022 19:01,8941784136
30170674,1,12/15/2022 19:04,3137943342
30170682,1,12/15/2022 18:37,7919616685
30170690,1,12/15/2022 19:04,6619415230
30170716,1,12/15/2022 19:01,9715983465
30170732,1,12/15/2022 19:01,9414954999
30170740,1,12/15/2022 18:32,1484973457
30170757,1,12/15/2022 19:01,6616676951
30170773,1,12/15/2022 18:26,4188993784
30170815,1,12/15/2022 18:32,4971831984
30170831,1,12/15/2022 18:37,4617617936
30170849,1,12/15/2022 18:56,7941662435
30170864,1,12/15/2022 18:42,1471615691
30170872,1,12/15/2022 18:37,8916946819
30170880,1,12/15/2022 18:37,3156876983
30170898,1,12/15/2022 18:42,1234567895
30170906,1,12/15/2022 18:26,1431913476
30170922,1,12/15/2022 18:36,7941677755
30170930,1,12/15/2022 19:04,8919915433
30170971,1,12/15/2022 18:36,123456789
30171011,1,12/15/2022 19:01,4616953141
30171029,1,12/15/2022 18:37,8187966546
30171060,1,12/15/2022 18:42,3816664986
30171086,1,12/15/2022 18:42,1455757835
30171094,1,12/15/2022 18:56,6818131677
30171102,1,12/15/2022 19:04,1765745311
30171110,1,12/15/2022 19:01,5148637575
30171136,1,12/15/2022 18:37,3711111111
30171193,1,12/15/2022 18:32,4971168558
30171201,1,12/15/2022 18:56,1969773734
30171250,1,12/15/2022 18:37,1448864515
30171268,1,12/15/2022 18:36,1656917911
30171276,1,12/15/2022 18:42,6641978898
30171292,1,12/15/2022 18:32,3713177657
30171300,1,12/15/2022 18:56,1791736876
30171318,1,12/15/2022 18:56,9815866556
30171359,1,12/15/2022 19:01,1939793857
30171391,1,12/15/2022 18:42,4616167888
30171409,1,12/15/2022 18:29,7618695467
30171425,1,12/15/2022 18:36,7514763671
30171441,1,12/15/2022 18:29,9412345671
30171458,1,12/15/2022 19:04,5619843318
30171482,1,12/15/2022 18:32,1634966416
30171516,1,12/15/2022 18:37,1845646449
30171524,1,12/15/2022 19:01,123456789
30171573,1,12/15/2022 18:36,1677745843
30171599,1,12/15/2022 18:42,1358867111
30171607,1,12/15/2022 18:32,4619134377
30171649,1,12/15/2022 19:04,1363787761
30171656,1,12/15/2022 18:34,4917737337
30171664,1,12/15/2022 18:34,3711111111
30171698,1,12/15/2022 18:42,1871665565
30171755,1,12/15/2022 18:26,1676785716
30171763,1,12/15/2022 19:01,8814665839
30171771,1,12/15/2022 18:42,1959977698
30171789,1,12/15/2022 18:32,7145846785
30171797,1,12/15/2022 18:32,7617779644
30171813,1,12/15/2022 18:37,7591947439
30171912,1,12/15/2022 19:01,1111111111
30171920,1,12/15/2022 18:36,9196713111
30171979,1,12/15/2022 18:37,5174894663
30171987,1,12/15/2022 18:37,5683179431
30171995,1,12/15/2022 18:42,1914933549
30172001,1,12/15/2022 19:01,1635669347
30172027,1,12/15/2022 18:42,1111111111
30172035,1,12/15/2022 18:29,1386739593
30172043,1,12/15/2022 18:36,1431946974
30172050,1,12/15/2022 19:01,5868171394
30172068,1,12/15/2022 19:04,1137817563
30172076,1,12/15/2022 18:42,4971718417
30172084,1,12/15/2022 18:29,1959915902
30172092,1,12/15/2022 18:56,1657764741
30172118,1,12/15/2022 18:36,7591774871
30172142,1,12/15/2022 18:32,9817963597
30172167,1,12/15/2022 18:34,1975795911
30172175,1,12/15/2022 18:42,1693715664
30172191,1,12/15/2022 18:23,7941717970
30172233,1,12/15/2022 18:32,5868171394
30172241,1,12/15/2022 18:56,1676813811
30172274,1,12/15/2022 18:23,5619956194
30172282,1,12/15/2022 18:32,1351785831
30172290,1,12/15/2022 18:36,9184113111
30172324,1,12/15/2022 19:04,4815695768
30172340,1,12/15/2022 18:56,6931636931
30172365,1,12/15/2022 18:56,6617757561
30172373,1,12/15/2022 19:04,9194987177
30172381,1,12/15/2022 18:26,4971784669
30172480,1,12/15/2022 18:42,1448885711
30172498,1,12/15/2022 18:26,1956855147
30172506,1,12/15/2022 18:37,4971812345
30172522,1,12/15/2022 18:23,3519944845
30172530,1,12/15/2022 18:23,5861693511
30172571,1,12/15/2022 19:04,9163663565
30172589,1,12/15/2022 18:36,1678674134
30172597,1,12/15/2022 18:56,1663673831
30172613,1,12/15/2022 18:56,1943814116
30172647,1,12/15/2022 18:56,9189189189
30172662,1,12/15/2022 18:42,1974946481
30172688,1,12/15/2022 18:56,1655749844
30172696,1,12/15/2022 18:56,7941985959
30172704,1,12/15/2022 18:23,6617876349
30172712,1,12/15/2022 18:42,5719183396
30172720,1,12/15/2022 18:56,1974874811
30172746,1,12/15/2022 18:32,1956867649
30172753,1,12/15/2022 18:36,1947914511
30172761,1,12/15/2022 18:29,1164643997
30172787,1,12/15/2022 18:36,1665998861
30172803,1,12/15/2022 18:37,1956867649
30172811,1,12/15/2022 19:04,7941738109
30172829,1,12/15/2022 18:56,4714776856
30172886,1,12/15/2022 19:04,1361813961
30172894,1,12/15/2022 19:01,8916145759
30172902,1,12/15/2022 18:32,7941634381
30172910,1,12/15/2022 18:32,7941657576
30172928,1,12/15/2022 19:01,3711111111
30172936,1,12/15/2022 18:42,3711111111
30172944,1,12/15/2022 18:56,3711111111
30172951,1,12/15/2022 18:37,3711111111
30172977,1,12/15/2022 18:56,1985857898
30172985,1,12/15/2022 18:36,9335141558
30173009,1,12/15/2022 18:29,1667715943
30173017,1,12/15/2022 18:29,1857837686
30173025,1,12/15/2022 18:29,6714766355
30173041,1,12/15/2022 18:42,8137864971
30173058,1,12/15/2022 18:42,4519675955
30173066,1,12/15/2022 18:23,5398193358
30173074,1,12/15/2022 19:04,4516355718
30173082,1,12/15/2022 18:56,1473813876
30173090,1,12/15/2022 18:42,1683637513
30173116,1,12/15/2022 18:36,4916977953
30173157,1,12/15/2022 18:34,1998634311
30173165,1,12/15/2022 19:04,1371899683
30173173,1,12/15/2022 19:04,1431944675
30173181,1,12/15/2022 19:04,1486947174
30173207,1,12/15/2022 18:29,3198798958
30173215,1,12/15/2022 19:04,5398196577
30173223,1,12/15/2022 18:42,1785664714
30173231,1,12/15/2022 18:54,1764894441
30173256,1,12/15/2022 18:42,3716986874
30173264,1,12/15/2022 18:56,9418985491
30173272,1,12/15/2022 18:29,4616958535
30173298,1,12/15/2022 19:04,3146743445
30173306,1,12/15/2022 18:42,1815914177
30173322,1,12/15/2022 19:01,1645845863
30173330,1,12/15/2022 19:04,1933668935
30173355,1,12/15/2022 18:42,5614873895
30173371,1,12/15/2022 18:36,3193916611
30173389,1,12/15/2022 19:04,1785957171
30173421,1,12/15/2022 18:29,1735736636
30173454,1,12/15/2022 19:04,3198798958
30173488,1,12/15/2022 19:04,9471766151
30173496,1,12/15/2022 18:36,1111111111
30173512,1,12/15/2022 18:56,1735736636
30173538,1,12/15/2022 19:01,1388946116
30173579,1,12/15/2022 19:01,9471766151
30173603,1,12/15/2022 18:42,1641865363
30173686,1,12/15/2022 18:42,6951813994
30173744,1,12/15/2022 18:36,9611234567
30173751,1,12/15/2022 18:35,3186693384
30173769,1,12/15/2022 19:04,9413973911
30173777,1,12/15/2022 18:42,9417697994
30173785,1,12/15/2022 19:04,7177947637
30173793,1,12/15/2022 18:35,4714734435
30173819,1,12/15/2022 18:38,1677813191
30173827,1,12/15/2022 18:56,6816683499
30173835,1,12/15/2022 18:56,3471685991
30173868,1,12/15/2022 18:42,1673853813
30173876,1,12/15/2022 19:04,1457993351
30173884,1,12/15/2022 18:38,1651968916
30173918,1,12/15/2022 18:36,1361838981
30173926,1,12/15/2022 18:36,1636833811
30173934,1,12/15/2022 19:04,8718874958
30173959,1,12/15/2022 18:26,5638164114
30173967,1,12/15/2022 18:36,4916937866
30173983,1,12/15/2022 18:42,3713188114
30174007,1,12/15/2022 18:42,1553816813
30174031,1,12/15/2022 19:04,7917855495
30174049,1,12/15/2022 19:04,1998715991
30174072,1,12/15/2022 18:42,5147915988
30174106,1,12/15/2022 18:38,9957135197
30174114,1,12/15/2022 19:01,1455766861
30174122,1,12/15/2022 18:42,7917855495
30174130,1,12/15/2022 18:37,1998814691
30174148,1,12/15/2022 18:42,7514876837
30174171,1,12/15/2022 18:42,8337137998
30174197,1,12/15/2022 19:04,7913713185
30174221,1,12/15/2022 18:42,1455766861
30174247,1,12/15/2022 18:29,5616763139
30174254,1,12/15/2022 18:42,8916736762
30174270,1,12/15/2022 18:42,1183945671
30174296,1,12/15/2022 18:42,1376787539
30174304,1,12/15/2022 18:37,6931996986
30174312,1,12/15/2022 18:29,9716959843
30174346,1,12/15/2022 18:32,1111111111
30174403,1,12/15/2022 18:56,1493956711
30174445,1,12/15/2022 18:42,3715845838
30174460,1,12/15/2022 18:32,6931615589
30174478,1,12/15/2022 18:42,1916677584
30174486,1,12/15/2022 19:01,6615948733
30174502,1,12/15/2022 18:26,3848156336
30174510,1,12/15/2022 19:01,3214569874
30174536,1,12/15/2022 19:01,6939113111
30174544,1,12/15/2022 18:38,1767674813
30174569,1,12/15/2022 18:42,8815775957
30174619,1,12/15/2022 18:42,5136763536
30174627,1,12/15/2022 18:42,5158943515
30174635,1,12/15/2022 18:42,6931315657
30174643,1,12/15/2022 18:32,7514717494
30174650,1,12/15/2022 18:56,1978644798
30174718,1,12/15/2022 18:35,3716935173
30174726,1,12/15/2022 18:42,1783873453
30174734,1,12/15/2022 18:38,1847164965
30174742,1,12/15/2022 18:32,1373869419
30174783,1,12/15/2022 18:32,1474933484
30174809,1,12/15/2022 18:56,1234567891
30174866,1,12/15/2022 18:56,1677816181
30174890,1,12/15/2022 18:36,1474933484
30174932,1,12/15/2022 19:01,5615613343
30174965,1,12/15/2022 18:42,1636856914
30174973,1,12/15/2022 18:42,5719174437
30174981,1,12/15/2022 18:23,7591715514
30174999,1,12/15/2022 18:36,1341865497
30175004,1,12/15/2022 18:42,9172546325
30175046,1,12/15/2022 18:42,4716853363
30175061,1,12/15/2022 18:32,1683665111
30175087,1,12/15/2022 18:29,1899997157
30175095,1,12/15/2022 18:38,9716959969
30175129,1,12/15/2022 18:56,1671819111
30175137,1,12/15/2022 18:26,4979134143
30175145,1,12/15/2022 18:38,1444753653
30175152,1,12/15/2022 18:36,3133685173
30175160,1,12/15/2022 18:42,8834164938
30175178,1,12/15/2022 18:42,3513836686
30175194,1,12/15/2022 19:04,1998617157
30175202,1,12/15/2022 18:37,4918145345
30175228,1,12/15/2022 18:38,1155634314
30175236,1,12/15/2022 18:42,1111111111
30175285,1,12/15/2022 18:42,8834165947
30175319,1,12/15/2022 18:23,6816833643
30175376,1,12/15/2022 18:26,6613123909
30175400,1,12/15/2022 18:56,1651848581
30175442,1,12/15/2022 18:38,5178766991
30175459,1,12/15/2022 19:04,1474983431
30175467,1,12/15/2022 18:26,1356883663
30175475,1,12/15/2022 18:32,4631691623
30175483,1,12/15/2022 18:38,6515699151
30175491,1,12/15/2022 18:42,6931175155
30175509,1,12/15/2022 18:56,3413654981
30175517,1,12/15/2022 19:01,1684938561
30175525,1,12/15/2022 18:32,5178766991
30175533,1,12/15/2022 18:36,1863176473
30175541,1,12/15/2022 18:23,5714986383
30175566,1,12/15/2022 18:26,3711111111
30175574,1,12/15/2022 18:23,1393943469
30175608,1,12/15/2022 18:42,1736953847
30175624,1,12/15/2022 18:42,8714875566
30175665,1,12/15/2022 19:04,5163675748
30175673,1,12/15/2022 18:56,6815843676
30175699,1,12/15/2022 18:42,8916833145
30175707,1,12/15/2022 18:32,9611234567
30175715,1,12/15/2022 19:04,7461174414
30175731,1,12/15/2022 18:32,7941633597
30175749,1,12/15/2022 18:42,1353665597
30175798,1,12/15/2022 18:42,9611234567
30175814,1,12/15/2022 18:42,8714875566
30175848,1,12/15/2022 19:04,8157993351
30175855,1,12/15/2022 19:04,9815884651
30175863,1,12/15/2022 19:04,6714644821
30175889,1,12/15/2022 18:56,1814134939
30175921,1,12/15/2022 18:23,1151743115
30175947,1,12/15/2022 18:42,3317174864
30175954,1,12/15/2022 18:42,3413696589
30175962,1,12/15/2022 19:04,6813794157
30175988,1,12/15/2022 18:42,3413654981
30176002,1,12/15/2022 18:56,1373944486
30176010,1,12/15/2022 18:23,3173775816
30176036,1,12/15/2022 18:23,7617858697
30176051,1,12/15/2022 18:32,4518417488
30176077,1,12/15/2022 18:23,1576986611
30176085,1,12/15/2022 18:42,6719977647
30176093,1,12/15/2022 18:23,4714736394
30176101,1,12/15/2022 18:38,1676794691
30176127,1,12/15/2022 18:29,1647934651
30176135,1,12/15/2022 19:01,3113636485
30176143,1,12/15/2022 18:36,4514916767
30176168,1,12/15/2022 18:23,1477637113
30176192,1,12/15/2022 18:32,6714789874
30176200,1,12/15/2022 19:04,8916983511
30176226,1,12/15/2022 19:04,1975613356
30176242,1,12/15/2022 18:36,7137617585
30176259,1,12/15/2022 18:32,5184711111
30176267,1,12/15/2022 18:38,8834167965
30176275,1,12/15/2022 18:32,6931614425
30176283,1,12/15/2022 18:42,6931168157
30176291,1,12/15/2022 18:56,1681667114
30176317,1,12/15/2022 18:38,9717916131
30176333,1,12/15/2022 18:56,1651114313
30176341,1,12/15/2022 18:37,4518866379
30176358,1,12/15/2022 18:38,9413873864
30176366,1,12/15/2022 18:56,7617858697
30176374,1,12/15/2022 18:32,9187548454
30176382,1,12/15/2022 19:04,1111111111
30176390,1,12/15/2022 18:38,4818895849
30176408,1,12/15/2022 18:56,1473887686
30176424,1,12/15/2022 18:32,1453883313
30176432,1,12/15/2022 18:37,4971864938
30176440,1,12/15/2022 18:26,1345945811
30176481,1,12/15/2022 18:32,4741743348
30176507,1,12/15/2022 18:32,5971658761
30176515,1,12/15/2022 18:29,4971836921
30176523,1,12/15/2022 19:04,7617938811
30176549,1,12/15/2022 18:38,7617858697
30176556,1,12/15/2022 18:56,1313657614
30176564,1,12/15/2022 18:38,3173786145
30176572,1,12/15/2022 18:29,1768995114
30176580,1,12/15/2022 18:23,1956837748
30176598,1,12/15/2022 18:32,8888115135
30176622,1,12/15/2022 18:26,1981978858
30176630,1,12/15/2022 18:56,4971894980
30176648,1,12/15/2022 18:23,1747753178
30176655,1,12/15/2022 18:56,1378864685
30176663,1,12/15/2022 18:34,7941695939
30176671,1,12/15/2022 18:26,3719845669
30176697,1,12/15/2022 19:04,1471694536
30176713,1,12/15/2022 18:23,1936836431
30176739,1,12/15/2022 18:34,1936836431
30176747,1,12/15/2022 18:38,1573749411
30176754,1,12/15/2022 19:01,5157683355
30176762,1,12/15/2022 18:42,4513976936
30176770,1,12/15/2022 18:56,7941965663
30176788,1,12/15/2022 18:32,1111111111
30176796,1,12/15/2022 18:26,7941716907
30176812,1,12/15/2022 18:23,4971812345
30176820,1,12/15/2022 19:01,1936836431
30176853,1,12/15/2022 18:56,1777755382
30176861,1,12/15/2022 19:01,4971736383
30176879,1,12/15/2022 18:29,4971736383
30176887,1,12/15/2022 18:54,4984156679
30176895,1,12/15/2022 18:38,4984156679
30176903,1,12/15/2022 19:01,4971873148
30176911,1,12/15/2022 18:29,8834135991
30176929,1,12/15/2022 18:23,9415984946
30176937,1,12/15/2022 18:37,1749683963
30176952,1,12/15/2022 18:42,3513875343
30176960,1,12/15/2022 18:32,4971736383
30176978,1,12/15/2022 18:58,9718673151
30176994,1,12/15/2022 18:32,9717913441
30177034,1,12/15/2022 18:42,1818634333
30177042,1,12/15/2022 18:32,1948766573
30177067,1,12/15/2022 18:23,3418646387
30177075,1,12/15/2022 18:29,1948766573
30177091,1,12/15/2022 18:42,1948766573
30177109,1,12/15/2022 18:26,6741899518
30177125,1,12/15/2022 18:37,8741918941
30177133,1,12/15/2022 18:38,3714569852
30177141,1,12/15/2022 19:04,3179667999
30177158,1,12/15/2022 18:42,1495816148
30177166,1,12/15/2022 18:42,4713814316
30177174,1,12/15/2022 18:42,7917165475
30177182,1,12/15/2022 18:37,9418965981
30177208,1,12/15/2022 18:42,7613913511
30177216,1,12/15/2022 18:42,1388739111
30177224,1,12/15/2022 18:36,9416745159
30177232,1,12/15/2022 18:42,9186616119
30177240,1,12/15/2022 18:36,4714889364
30177273,1,12/15/2022 18:42,9716933698
30177315,1,12/15/2022 18:42,4955555555
30177364,1,12/15/2022 18:23,1831947751
30177372,1,12/15/2022 18:42,1366763718
30177380,1,12/15/2022 18:36,4918695598
30177398,1,12/15/2022 18:32,7846164886
30177406,1,12/15/2022 18:42,3148836358
30177414,1,12/15/2022 18:34,9416753844
30177422,1,12/15/2022 18:32,9178785576
30177430,1,12/15/2022 19:04,1935963951
30177455,1,12/15/2022 18:58,1334716114
30177463,1,12/15/2022 18:32,1478714466
30177489,1,12/15/2022 18:35,3419195797
30177539,1,12/15/2022 18:35,9188718754
30177562,1,12/15/2022 18:23,1461754693
30177612,1,12/15/2022 19:04,9196817871
30177653,1,12/15/2022 19:04,5613657979
30177661,1,12/15/2022 18:42,1687795735
30177695,1,12/15/2022 18:26,1635764111
30177729,1,12/15/2022 18:32,9412412556
30177737,1,12/15/2022 18:56,8915145303
30177752,1,12/15/2022 18:42,1355663348
30177786,1,12/15/2022 19:04,1396146647
30177794,1,12/15/2022 18:35,1947914511
30177802,1,12/15/2022 18:23,4613689863
30177828,1,12/15/2022 18:32,3766197490
30177836,1,12/15/2022 19:01,1819863581
30177844,1,12/15/2022 18:32,8915414703
30177851,1,12/15/2022 18:37,1477964561
30177869,1,12/15/2022 18:32,7915885545
30177877,1,12/15/2022 18:42,1998773613
30177893,1,12/15/2022 19:01,9611234567
30177901,1,12/15/2022 19:01,8917961666
30177943,1,12/15/2022 18:34,8157985183
30177950,1,12/15/2022 18:42,7915884769
30177968,1,12/15/2022 19:04,6613873177
30177976,1,12/15/2022 18:42,9813643861
30177992,1,12/15/2022 18:42,4951968868
30178008,1,12/15/2022 18:36,1767674813
30178032,1,12/15/2022 18:23,1764956541
30178057,1,12/15/2022 18:56,6815685383
30178065,1,12/15/2022 18:56,4755171174
30178099,1,12/15/2022 18:42,6719933961
30178107,1,12/15/2022 18:34,1917675113
30178115,1,12/15/2022 18:56,1631896571
30178123,1,12/15/2022 19:04,5169639683
30178156,1,12/15/2022 18:41,1397865339
30178164,1,12/15/2022 18:56,6996113830
30178172,1,12/15/2022 18:23,8715178168
30178198,1,12/15/2022 18:23,1354853761
30178206,1,12/15/2022 18:38,6615849799
30178222,1,12/15/2022 18:34,8178146444
30178230,1,12/15/2022 18:34,9816966575
30178248,1,12/15/2022 18:42,6616979181
30178255,1,12/15/2022 18:38,1343977983
30178305,1,12/15/2022 18:41,6571861873
30178354,1,12/15/2022 18:42,8619786551
30178362,1,12/15/2022 18:35,9815943375
30178388,1,12/15/2022 18:42,7597144314
30178396,1,12/15/2022 18:56,9461965665
30178446,1,12/15/2022 18:42,3719799794
30178461,1,12/15/2022 18:42,9615645149
30178487,1,12/15/2022 18:42,4716735953
30178503,1,12/15/2022 18:42,3414643143
30178537,1,12/15/2022 18:23,1456886569
30178586,1,12/15/2022 18:32,1374856546
30178594,1,12/15/2022 18:42,8719798143
30178610,1,12/15/2022 18:36,5187616746
30178628,1,12/15/2022 18:36,8917146631
30178636,1,12/15/2022 18:36,3515835113
30178644,1,12/15/2022 18:42,5178676619
30178685,1,12/15/2022 19:04,1916657834
30178693,1,12/15/2022 18:56,9454114875
30178701,1,12/15/2022 18:42,9195634666
30178719,1,12/15/2022 18:42,1668835943
30178727,1,12/15/2022 18:42,6814757798
30178743,1,12/15/2022 18:37,6871111736
30178750,1,12/15/2022 18:36,3644115419
30178768,1,12/15/2022 18:42,9641134181
30178784,1,12/15/2022 18:36,1477694111
30178792,1,12/15/2022 18:29,6931773454
30178800,1,12/15/2022 18:41,1148866844
30178818,1,12/15/2022 19:04,3616955387
30178826,1,12/15/2022 18:36,8846118387
30178834,1,12/15/2022 18:42,4961637491
30178842,1,12/15/2022 18:42,1677963365
30178883,1,12/15/2022 19:04,1719875471
30178891,1,12/15/2022 18:42,9179763580
30178917,1,12/15/2022 18:32,1644988145
30178925,1,12/15/2022 18:36,1494997443
30178933,1,12/15/2022 18:34,1765934643
30178941,1,12/15/2022 18:37,6931865734
30178958,1,12/15/2022 18:36,8584113715
30178990,1,12/15/2022 18:56,5175737571
30179006,1,12/15/2022 18:56,5614796937
30179022,1,12/15/2022 18:42,3398187179
30179030,1,12/15/2022 18:56,1686997671
30179048,1,12/15/2022 18:34,7913954415
30179063,1,12/15/2022 19:04,7591671153
30179089,1,12/15/2022 18:56,5616655959
30179113,1,12/15/2022 18:55,4634119494
30179121,1,12/15/2022 19:04,6616767658
30179154,1,12/15/2022 18:56,8834144355
30179170,1,12/15/2022 18:41,4814815957
30179188,1,12/15/2022 18:36,6931865734
30179196,1,12/15/2022 18:54,4616868344
30179204,1,12/15/2022 18:26,123456789
30179212,1,12/15/2022 18:56,1685853611
30179238,1,12/15/2022 18:35,3581964336
30179246,1,12/15/2022 18:42,3744119441
30179279,1,12/15/2022 18:56,1471665451
30179295,1,12/15/2022 18:34,6816838146
30179329,1,12/15/2022 19:04,1483715138
30179345,1,12/15/2022 18:35,3133668955
30179352,1,12/15/2022 18:55,1486785513
30179360,1,12/15/2022 18:55,8815969548
30179378,1,12/15/2022 18:56,3711111111
30179402,1,12/15/2022 18:41,3313166959
30179410,1,12/15/2022 18:56,3717142589
30179444,1,12/15/2022 18:41,1451754953
30179451,1,12/15/2022 18:36,1834789881
30179477,1,12/15/2022 18:23,7514959371
30179485,1,12/15/2022 18:29,1457864789
30179493,1,12/15/2022 18:35,8719336312
30179527,1,12/15/2022 18:23,5551915114
30179535,1,12/15/2022 18:55,7591755444
30179550,1,12/15/2022 18:55,1388985789
30179592,1,12/15/2022 18:23,7514878411
30179618,1,12/15/2022 18:29,9718793875
30179634,1,12/15/2022 18:23,9177984556
30179642,1,12/15/2022 18:42,1361813933
30179667,1,12/15/2022 18:56,1461944893
30179691,1,12/15/2022 18:56,3817755463
30179709,1,12/15/2022 18:32,4613835749
30179717,1,12/15/2022 18:42,9818685917
30179725,1,12/15/2022 18:42,3177656554
30179741,1,12/15/2022 18:56,4971847139
30179774,1,12/15/2022 18:42,9717961953
